Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-04 00:00:00-04:00,285.0199890136719,299.1400146484375,265.29998779296875,293.6099853515625,24847100,0.0,0.0
2025-04-07 00:00:00-04:00,260.1400146484375,297.6000061035156,252.60000610351562,268.1400146484375,28449300,0.0,0.0
2025-04-08 00:00:00-04:00,278.1499938964844,282.8399963378906,235.92999267578125,237.9499969482422,22952700,0.0,0.0
2025-04-09 00:00:00-04:00,242.02000427246094,302.3399963378906,241.69000244140625,296.8599853515625,38346400,0.0,0.0
2025-04-10 00:00:00-04:00,282.5,288.30999755859375,261.3699951171875,272.3399963378906,19237800,0.0,0.0
2025-04-11 00:00:00-04:00,281.29998779296875,304.1499938964844,276.29998779296875,299.9800109863281,21334100,0.0,0.0
2025-04-14 00:00:00-04:00,309.79998779296875,314.6000061035156,300.1000061035156,311.45001220703125,15635400,0.0,0.0
2025-04-15 00:00:00-04:00,312.2200012207031,319.75,306.80999755859375,310.7200012207031,11217800,0.0,0.0
2025-04-16 00:00:00-04:00,306.05999755859375,318.6000061035156,304.0,311.6600036621094,12847200,0.0,0.0
2025-04-17 00:00:00-04:00,313.8900146484375,320.0,306.0,317.20001220703125,13511100,0.0,0.0
2025-04-21 00:00:00-04:00,324.989990234375,330.989990234375,309.0,317.760009765625,16053200,0.0,0.0
2025-04-22 00:00:00-04:00,328.7099914550781,348.9599914550781,327.010009765625,343.0299987792969,24036500,0.0,0.0
2025-04-23 00:00:00-04:00,354.70001220703125,355.8299865722656,339.0,345.7300109863281,16690700,0.0,0.0
2025-04-24 00:00:00-04:00,344.9700012207031,351.0299987792969,343.239990234375,350.3399963378906,10781400,0.0,0.0
2025-04-25 00:00:00-04:00,354.0,373.2300109863281,353.1199951171875,368.7099914550781,19338600,0.0,0.0
2025-04-28 00:00:00-04:00,373.2900085449219,373.6600036621094,354.5299987792969,369.25,11490900,0.0,0.0
2025-04-29 00:00:00-04:00,369.0199890136719,383.95001220703125,366.79998779296875,381.45001220703125,13038800,0.0,0.0
2025-04-30 00:00:00-04:00,373.7799987792969,384.0,362.3900146484375,380.1099853515625,13762900,0.0,0.0
2025-05-01 00:00:00-04:00,392.2900085449219,403.8999938964844,381.0299987792969,381.6000061035156,16944100,0.0,0.0
2025-05-02 00:00:00-04:00,393.8800048828125,401.70001220703125,387.510009765625,394.3699951171875,15948000,0.0,0.0
2025-05-05 00:00:00-04:00,383.3299865722656,391.92999267578125,374.20001220703125,386.5299987792969,14424100,0.0,0.0
2025-05-06 00:00:00-04:00,378.55999755859375,387.8599853515625,377.7699890136719,385.6000061035156,9695600,0.0,0.0
2025-05-07 00:00:00-04:00,393.79998779296875,396.3500061035156,388.260009765625,392.4800109863281,10555300,0.0,0.0
2025-05-08 00:00:00-04:00,408.1700134277344,423.1099853515625,404.5,414.3800048828125,22135600,0.0,0.0
2025-05-09 00:00:00-04:00,420.0,430.3500061035156,406.2200012207031,416.0299987792969,17161800,0.0,0.0
2025-05-12 00:00:00-04:00,420.9200134277344,422.0400085449219,400.8299865722656,404.8999938964844,16245500,0.0,0.0
2025-05-13 00:00:00-04:00,412.54998779296875,422.54998779296875,404.1199951171875,421.6099853515625,12925000,0.0,0.0
2025-05-14 00:00:00-04:00,420.3999938964844,425.94000244140625,410.4100036621094,416.75,10722700,0.0,0.0
2025-05-15 00:00:00-04:00,411.70001220703125,415.3599853515625,394.1400146484375,397.0299987792969,14674700,0.0,0.0
2025-05-16 00:00:00-04:00,399.0,406.8999938964844,389.010009765625,399.79998779296875,12461100,0.0,0.0
2025-05-19 00:00:00-04:00,392.80999755859375,414.5899963378906,392.6199951171875,413.4200134277344,12822000,0.0,0.0
2025-05-20 00:00:00-04:00,413.5,417.8500061035156,406.1000061035156,416.9200134277344,11532200,0.0,0.0
2025-05-21 00:00:00-04:00,415.9200134277344,423.3399963378906,395.5299987792969,402.69000244140625,18698500,0.0,0.0
2025-05-22 00:00:00-04:00,413.20001220703125,426.32000732421875,398.9100036621094,399.4599914550781,16511400,0.0,0.0
2025-05-23 00:00:00-04:00,391.510009765625,392.19000244140625,367.30999755859375,369.510009765625,21448800,0.0,0.0
2025-05-27 00:00:00-04:00,381.1199951171875,381.29998779296875,364.17999267578125,372.20001220703125,14116000,0.0,0.0
2025-05-28 00:00:00-04:00,368.5299987792969,370.6499938964844,358.5,364.25,9936800,0.0,0.0
2025-05-29 00:00:00-04:00,370.7900085449219,373.8599853515625,362.739990234375,370.6300048828125,10175500,0.0,0.0
2025-05-30 00:00:00-04:00,369.0,372.55999755859375,359.1600036621094,369.05999755859375,12564000,0.0,0.0
2025-06-02 00:00:00-04:00,367.8900146484375,378.42999267578125,367.0199890136719,372.2699890136719,8102800,0.0,0.0
2025-06-03 00:00:00-04:00,379.3999938964844,391.010009765625,371.3699951171875,387.42999267578125,11351800,0.0,0.0
2025-06-04 00:00:00-04:00,385.79998779296875,386.1199951171875,375.6600036621094,378.1000061035156,8472200,0.0,0.0
2025-06-05 00:00:00-04:00,383.8500061035156,385.3800048828125,364.29998779296875,368.7900085449219,11871400,0.0,0.0
2025-06-06 00:00:00-04:00,377.3999938964844,380.6000061035156,369.7099914550781,374.4700012207031,9384200,0.0,0.0
2025-06-09 00:00:00-04:00,380.67999267578125,394.7900085449219,377.6000061035156,392.1199951171875,10924600,0.0,0.0
2025-06-10 00:00:00-04:00,393.239990234375,394.0,383.6000061035156,391.17999267578125,7074800,0.0,0.0
2025-06-11 00:00:00-04:00,391.2300109863281,392.7699890136719,380.5,387.1099853515625,6812200,0.0,0.0
2025-06-12 00:00:00-04:00,378.3999938964844,391.2200012207031,373.9800109863281,379.760009765625,9423900,0.0,0.0
2025-06-13 00:00:00-04:00,375.2300109863281,383.55999755859375,370.6199951171875,382.8699951171875,9378900,0.0,0.0
2025-06-16 00:00:00-04:00,387.6099853515625,388.1499938964844,377.3999938964844,382.25,8105200,0.0,0.0
2025-06-17 00:00:00-04:00,375.260009765625,378.4800109863281,367.0,375.17999267578125,11218500,0.0,0.0
2025-06-18 00:00:00-04:00,371.42999267578125,374.9100036621094,367.4200134277344,369.0299987792969,9200500,0.0,0.0
2025-06-20 00:00:00-04:00,372.75,376.1000061035156,365.1099853515625,369.70001220703125,12821800,0.0,0.0
2025-06-23 00:00:00-04:00,362.4800109863281,370.29998779296875,358.79998779296875,367.17999267578125,10614700,0.0,0.0
2025-06-24 00:00:00-04:00,373.67999267578125,384.3599853515625,371.0,377.0199890136719,10174900,0.0,0.0
2025-06-25 00:00:00-04:00,384.8299865722656,389.489990234375,379.30999755859375,388.6700134277344,10606600,0.0,0.0
2025-06-26 00:00:00-04:00,386.3500061035156,392.6700134277344,384.1499938964844,386.44000244140625,10202300,0.0,0.0
2025-06-27 00:00:00-04:00,385.2300109863281,397.989990234375,383.4100036621094,383.8800048828125,18694400,0.0,0.0
2025-06-30 00:00:00-04:00,389.7799987792969,407.3900146484375,384.25,404.2300109863281,13752900,0.0,0.0
2025-07-01 00:00:00-04:00,395.70001220703125,397.8699951171875,372.9100036621094,373.29998779296875,17289600,0.0,0.0
2025-07-02 00:00:00-04:00,383.3399963378906,405.29998779296875,379.8800048828125,402.2799987792969,17454400,0.0,0.0
2025-07-03 00:00:00-04:00,400.8699951171875,414.6000061035156,400.3999938964844,403.989990234375,10013900,0.0,0.0
2025-07-07 00:00:00-04:00,402.6400146484375,405.6400146484375,395.20001220703125,395.6700134277344,8848200,0.0,0.0
2025-07-08 00:00:00-04:00,399.69000244140625,402.20001220703125,393.2099914550781,396.94000244140625,7022700,0.0,0.0
2025-07-09 00:00:00-04:00,401.6000061035156,416.3399963378906,395.95001220703125,415.4100036621094,13065400,0.0,0.0
2025-07-10 00:00:00-04:00,412.57000732421875,422.3999938964844,411.20001220703125,421.739990234375,13208600,0.0,0.0
2025-07-11 00:00:00-04:00,430.5400085449219,438.8399963378906,423.5,434.5799865722656,18448500,0.0,0.0
2025-07-14 00:00:00-04:00,447.20001220703125,456.45001220703125,440.6499938964844,451.0199890136719,17952500,0.0,0.0
2025-07-15 00:00:00-04:00,445.2200012207031,456.6600036621094,441.0199890136719,442.30999755859375,14315400,0.0,0.0
2025-07-16 00:00:00-04:00,448.30999755859375,457.2200012207031,445.55999755859375,455.8999938964844,10575400,0.0,0.0
2025-07-17 00:00:00-04:00,451.67999267578125,456.0,446.5799865722656,451.3399963378906,8901400,0.0,0.0
2025-07-18 00:00:00-04:00,451.7200012207031,454.3299865722656,422.2200012207031,423.2200012207031,19105400,0.0,0.0
2025-07-21 00:00:00-04:00,430.1000061035156,437.0,425.0199890136719,426.2799987792969,9984500,0.0,0.0
2025-07-22 00:00:00-04:00,428.8500061035156,433.94000244140625,413.6000061035156,426.3999938964844,10524200,0.0,0.0
2025-07-23 00:00:00-04:00,422.8299865722656,424.0,406.1000061035156,412.6700134277344,12990000,0.0,0.0
2025-07-24 00:00:00-04:00,414.5799865722656,419.95001220703125,406.1700134277344,414.9200134277344,7407300,0.0,0.0
2025-07-25 00:00:00-04:00,405.6700134277344,410.95001220703125,402.20001220703125,405.8900146484375,8380200,0.0,0.0
2025-07-28 00:00:00-04:00,416.95001220703125,417.010009765625,403.4599914550781,403.79998779296875,6996500,0.0,0.0
2025-07-29 00:00:00-04:00,405.9599914550781,407.0,390.4100036621094,394.6600036621094,10580000,0.0,0.0
2025-07-30 00:00:00-04:00,396.7799987792969,404.3900146484375,392.5899963378906,395.0400085449219,7543800,0.0,0.0
2025-07-31 00:00:00-04:00,399.1300048828125,410.80999755859375,397.0799865722656,401.8599853515625,10332600,0.0,0.0
